author_id,display_name,works_api_url,h_index,works_count,country_code
A5021007726,Christof Weinhardt,https://api.openalex.org/works?filter=author.id:A5021007726,46.0,658.0,DE
A5062910836,Yulia Tsvetkov,https://api.openalex.org/works?filter=author.id:A5062910836,35.0,276.0,US
A5011484967,Karen van Hedel,https://api.openalex.org/works?filter=author.id:A5011484967,7.0,16.0,
A5010098341,Alexander W. Hartland,https://api.openalex.org/works?filter=author.id:A5010098341,5.0,12.0,GB
A5067897386,Roman Senninger,https://api.openalex.org/works?filter=author.id:A5067897386,12.0,96.0,DK
A5101922299,Stephanie Wang,https://api.openalex.org/works?filter=author.id:A5101922299,14.0,70.0,US
A5086934220,David Mimno,https://api.openalex.org/works?filter=author.id:A5086934220,34.0,140.0,US
A5022698469,Heetae Kim,https://api.openalex.org/works?filter=author.id:A5022698469,22.0,126.0,KR
A5080030270,Alexandre G. Evsukoff,https://api.openalex.org/works?filter=author.id:A5080030270,20.0,126.0,BR
A5061923992,Haewoon Kwak,https://api.openalex.org/works?filter=author.id:A5061923992,41.0,206.0,US
A5052234409,Samantha Vilkins,https://api.openalex.org/works?filter=author.id:A5052234409,5.0,18.0,AU
A5019811597,Somayyeh Mohammadi,https://api.openalex.org/works?filter=author.id:A5019811597,14.0,123.0,IE
A5002552451,Bruno Figueiredo Damásio,https://api.openalex.org/works?filter=author.id:A5002552451,23.0,98.0,BR
A5100718209,Luong T. Nguyen,https://api.openalex.org/works?filter=author.id:A5100718209,46.0,122.0,VN
A5089395967,Aaron Nichols,https://api.openalex.org/works?filter=author.id:A5089395967,3.0,10.0,US
A5034089559,Neha Gondal,https://api.openalex.org/works?filter=author.id:A5034089559,11.0,24.0,US
A5022243966,Vincenz Frey,https://api.openalex.org/works?filter=author.id:A5022243966,10.0,25.0,
A5054094267,Jennifer L. Eberhardt,https://api.openalex.org/works?filter=author.id:A5054094267,30.0,93.0,US
A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,5.0,23.0,
A5109996006,M. C. Whiting,https://api.openalex.org/works?filter=author.id:A5109996006,32.0,208.0,US
A5031120336,Mauro Martino,https://api.openalex.org/works?filter=author.id:A5031120336,10.0,32.0,
A5028211892,Victoria Di Césare,https://api.openalex.org/works?filter=author.id:A5028211892,1.0,12.0,AR
A5100438640,Gang Li,https://api.openalex.org/works?filter=author.id:A5100438640,107.0,702.0,CN
A5102925288,Margaret Y. MacDonald,https://api.openalex.org/works?filter=author.id:A5102925288,16.0,80.0,CA
A5109918661,Jens Rupprecht,https://api.openalex.org/works?filter=author.id:A5109918661,17.0,27.0,DE
A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,6.0,23.0,AU
A5070356107,Matthew DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,9.0,278.0,US
A5060248370,Moa Johansson,https://api.openalex.org/works?filter=author.id:A5060248370,15.0,111.0,SE
A5095699509,Mingmeng Geng,https://api.openalex.org/works?filter=author.id:A5095699509,1.0,6.0,
A5079591013,Jian‐Yong Zhu,https://api.openalex.org/works?filter=author.id:A5079591013,22.0,82.0,CN
A5074372343,Nobuhito Abe,https://api.openalex.org/works?filter=author.id:A5074372343,28.0,160.0,JP
A5078604354,Afsáneh Alavi,https://api.openalex.org/works?filter=author.id:A5078604354,50.0,380.0,US
A5093064100,Thijs Cornelis Carrière,https://api.openalex.org/works?filter=author.id:A5093064100,3.0,8.0,NL
A5111619738,Richard O. Cannon,https://api.openalex.org/works?filter=author.id:A5111619738,74.0,230.0,
A5090589044,Nick Haslam,https://api.openalex.org/works?filter=author.id:A5090589044,83.0,513.0,US
A5004281470,Deb Roy,https://api.openalex.org/works?filter=author.id:A5004281470,42.0,275.0,DE
A5075046668,Iris Damião,https://api.openalex.org/works?filter=author.id:A5075046668,1.0,1.0,PT
A5075306992,Julia Schulte-Cloos,https://api.openalex.org/works?filter=author.id:A5075306992,10.0,89.0,DE
A5028862879,Christopher P. Kempes,https://api.openalex.org/works?filter=author.id:A5028862879,25.0,140.0,US
A5064355537,Andres Karjus,https://api.openalex.org/works?filter=author.id:A5064355537,9.0,46.0,EE
A5078039217,Fernando Alva-Manchego,https://api.openalex.org/works?filter=author.id:A5078039217,12.0,44.0,GB
A5059651484,Hao Cui,https://api.openalex.org/works?filter=author.id:A5059651484,57.0,601.0,CN
A5088453666,Andrew S. Kayser,https://api.openalex.org/works?filter=author.id:A5088453666,24.0,76.0,US
A5031735105,Ashley V. Whillans,https://api.openalex.org/works?filter=author.id:A5031735105,29.0,142.0,US
A5066295934,Denitsa Saynova,https://api.openalex.org/works?filter=author.id:A5066295934,2.0,9.0,
A5015128745,Maarten Sap,https://api.openalex.org/works?filter=author.id:A5015128745,35.0,188.0,
A5032277739,Pavel Dimitrov Chachev,https://api.openalex.org/works?filter=author.id:A5032277739,1.0,2.0,DE
A5040873440,Anastasia Golovin,https://api.openalex.org/works?filter=author.id:A5040873440,6.0,18.0,DE
A5022747234,Chaoqun Ni,https://api.openalex.org/works?filter=author.id:A5022747234,19.0,86.0,CN
A5114336461,Jennah Gosciak,https://api.openalex.org/works?filter=author.id:A5114336461,1.0,7.0,US
A5016057473,Henrik Olsson,https://api.openalex.org/works?filter=author.id:A5016057473,36.0,208.0,SE
A5022068732,Gian Pietro Picco,https://api.openalex.org/works?filter=author.id:A5022068732,49.0,243.0,IT
A5037838698,Anna‐Carolina Haensch,https://api.openalex.org/works?filter=author.id:A5037838698,4.0,48.0,DE
A5015353040,Yunus Uğur,https://api.openalex.org/works?filter=author.id:A5015353040,3.0,32.0,TR
A5005439864,Francesca Bolla Tripodi,https://api.openalex.org/works?filter=author.id:A5005439864,7.0,52.0,US
A5093992721,Alexandria Leto,https://api.openalex.org/works?filter=author.id:A5093992721,1.0,4.0,
A5047040090,Gianluca Nogara,https://api.openalex.org/works?filter=author.id:A5047040090,5.0,16.0,CH
A5090577017,Dustin E. Wright,https://api.openalex.org/works?filter=author.id:A5090577017,9.0,25.0,
A5040900346,Hanjia Lyu,https://api.openalex.org/works?filter=author.id:A5040900346,17.0,104.0,US
A5099035918,Ciro Beneduce,https://api.openalex.org/works?filter=author.id:A5099035918,1.0,5.0,IT
A5079929906,Giangiacomo Bravo,https://api.openalex.org/works?filter=author.id:A5079929906,25.0,158.0,SE
A5015566794,Károly Takács,https://api.openalex.org/works?filter=author.id:A5015566794,21.0,109.0,SE
A5018108132,Alessandro Lomi,https://api.openalex.org/works?filter=author.id:A5018108132,35.0,188.0,CH
A5015866712,Ekaterina Landgren,https://api.openalex.org/works?filter=author.id:A5015866712,1.0,10.0,US
A5006672000,Heiko Rauhut,https://api.openalex.org/works?filter=author.id:A5006672000,16.0,83.0,
A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,29.0,189.0,US
A5081286391,G. López,https://api.openalex.org/works?filter=author.id:A5081286391,34.0,342.0,ES
A5084730447,Valentin Thouzeau,https://api.openalex.org/works?filter=author.id:A5084730447,7.0,37.0,
A5018964666,Lanu Kim,https://api.openalex.org/works?filter=author.id:A5018964666,8.0,24.0,KR
A5079881269,Richard Johansson,https://api.openalex.org/works?filter=author.id:A5079881269,23.0,159.0,
A5100693197,Pan Zhou,https://api.openalex.org/works?filter=author.id:A5100693197,59.0,527.0,CN
A5058593348,Jared R. Curhan,https://api.openalex.org/works?filter=author.id:A5058593348,17.0,64.0,US
A5021991324,Anikó Bíró,https://api.openalex.org/works?filter=author.id:A5021991324,15.0,67.0,HU
A5013688285,Federico Musciotto,https://api.openalex.org/works?filter=author.id:A5013688285,12.0,44.0,
A5044723722,Yujia Yang,https://api.openalex.org/works?filter=author.id:A5044723722,25.0,186.0,CN
A5047340885,Wendy S. Post,https://api.openalex.org/works?filter=author.id:A5047340885,103.0,916.0,US
A5017332030,Alina Herderich,https://api.openalex.org/works?filter=author.id:A5017332030,4.0,20.0,AT
A5064876416,Raluca Bievel Radulescu,https://api.openalex.org/works?filter=author.id:A5064876416,8.0,18.0,RO
A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,69.0,660.0,US
A5069318507,Nicolas Baumard,https://api.openalex.org/works?filter=author.id:A5069318507,31.0,206.0,FR
A5091891085,Jakob Ohme,https://api.openalex.org/works?filter=author.id:A5091891085,24.0,88.0,DE
A5125341166,Gabriele Bossi,https://api.openalex.org/works?filter=author.id:A5125341166,0.0,1.0,
A5123704730,Neeley Pate,https://api.openalex.org/works?filter=author.id:A5123704730,0.0,2.0,
A5070433540,Vincent Traag,https://api.openalex.org/works?filter=author.id:A5070433540,24.0,123.0,NL
A5027729234,Jennifer D. Allen,https://api.openalex.org/works?filter=author.id:A5027729234,47.0,154.0,US
A5116269664,Enrico Verdolotti,https://api.openalex.org/works?filter=author.id:A5116269664,1.0,2.0,CH
A5031948957,Viviane Eiko Ito Yamasaki,https://api.openalex.org/works?filter=author.id:A5031948957,2.0,9.0,
A5039977048,Chiara Zappalà,https://api.openalex.org/works?filter=author.id:A5039977048,4.0,11.0,DK
A5081982677,Arnout van de Rijt,https://api.openalex.org/works?filter=author.id:A5081982677,23.0,107.0,IT
A5005839111,Balázs Lengyel,https://api.openalex.org/works?filter=author.id:A5005839111,22.0,173.0,HU
A5037013778,Anne Maass,https://api.openalex.org/works?filter=author.id:A5037013778,53.0,202.0,AE
A5084195072,Zheng Xiang,https://api.openalex.org/works?filter=author.id:A5084195072,44.0,210.0,CN
A5022414084,Tiago P. Peixoto,https://api.openalex.org/works?filter=author.id:A5022414084,26.0,82.0,AT
A5076789096,Azza Bouleimen,https://api.openalex.org/works?filter=author.id:A5076789096,1.0,8.0,CH
A5068309731,A. Hinzmann,https://api.openalex.org/works?filter=author.id:A5068309731,137.0,1832.0,DE
A5032381602,Gabriella M. Harari,https://api.openalex.org/works?filter=author.id:A5032381602,31.0,105.0,US
A5030831197,Katherine L. Milkman,https://api.openalex.org/works?filter=author.id:A5030831197,47.0,180.0,
A5120126331,Antonina Zhiteneva,https://api.openalex.org/works?filter=author.id:A5120126331,0.0,2.0,
A5084059803,Martí Medina-Hernández,https://api.openalex.org/works?filter=author.id:A5084059803,1.0,1.0,DE
A5068508539,Chris Callison-Burch,https://api.openalex.org/works?filter=author.id:A5068508539,60.0,375.0,US
A5026024797,Jonathan St-Onge,https://api.openalex.org/works?filter=author.id:A5026024797,4.0,19.0,CA
A5062199735,Lavinia Dunagan,https://api.openalex.org/works?filter=author.id:A5062199735,3.0,10.0,US
A5020901777,Paul E. Smaldino,https://api.openalex.org/works?filter=author.id:A5020901777,32.0,204.0,US
A5080122012,Hiroki Oda,https://api.openalex.org/works?filter=author.id:A5080122012,33.0,127.0,JP
A5045475903,Vasiliki Fouka,https://api.openalex.org/works?filter=author.id:A5045475903,16.0,131.0,US
A5061158667,Eunsoo Sohn,https://api.openalex.org/works?filter=author.id:A5061158667,8.0,25.0,KR
A5051638201,Hitoshi Iwahashi,https://api.openalex.org/works?filter=author.id:A5051638201,56.0,331.0,JP
A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,10.0,65.0,US
A5100715016,Zhong Jin,https://api.openalex.org/works?filter=author.id:A5100715016,95.0,632.0,CN
A5003520539,Hadi Asghari-Moghaddam,https://api.openalex.org/works?filter=author.id:A5003520539,7.0,12.0,US
A5109819791,Jonathan Sakunkoo,https://api.openalex.org/works?filter=author.id:A5109819791,0.0,5.0,US
A5102860548,David J. Harding,https://api.openalex.org/works?filter=author.id:A5102860548,43.0,416.0,US
A5010008842,Aparna Balagopalan,https://api.openalex.org/works?filter=author.id:A5010008842,10.0,35.0,US
A5089504371,Saumya Bhadani,https://api.openalex.org/works?filter=author.id:A5089504371,5.0,6.0,US
A5012661788,Joseph W. Chow,https://api.openalex.org/works?filter=author.id:A5012661788,42.0,90.0,US
A5063911718,Moira Tait,https://api.openalex.org/works?filter=author.id:A5063911718,5.0,8.0,GB
A5076189854,Michael S. Bernstein,https://api.openalex.org/works?filter=author.id:A5076189854,66.0,281.0,US
A5100951653,Yuliang Xu,https://api.openalex.org/works?filter=author.id:A5100951653,18.0,51.0,US
A5040651152,Andrew Schauf,https://api.openalex.org/works?filter=author.id:A5040651152,3.0,13.0,ID
A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,19.0,86.0,
A5057130762,Diego Giuliani,https://api.openalex.org/works?filter=author.id:A5057130762,25.0,186.0,IT
A5055236010,Akrati Saxena,https://api.openalex.org/works?filter=author.id:A5055236010,12.0,88.0,NL
A5024215194,Tobias Werner,https://api.openalex.org/works?filter=author.id:A5024215194,34.0,122.0,DE
A5028191957,Junsol Kim,https://api.openalex.org/works?filter=author.id:A5028191957,6.0,15.0,US
A5039995516,Aaron Reeves,https://api.openalex.org/works?filter=author.id:A5039995516,48.0,254.0,GB
A5002429891,Anmol Arora,https://api.openalex.org/works?filter=author.id:A5002429891,24.0,203.0,IN
A5012745533,Marilena Hohmann,https://api.openalex.org/works?filter=author.id:A5012745533,2.0,3.0,DK
A5014881285,Dan Calacci,https://api.openalex.org/works?filter=author.id:A5014881285,9.0,35.0,US
A5082133511,Juan Sebastián Olier,https://api.openalex.org/works?filter=author.id:A5082133511,6.0,13.0,NL
A5073270600,In Seok Yang,https://api.openalex.org/works?filter=author.id:A5073270600,15.0,34.0,
A5004497016,Sheila Fisher,https://api.openalex.org/works?filter=author.id:A5004497016,58.0,168.0,US
A5061160911,Dirk Helbing,https://api.openalex.org/works?filter=author.id:A5061160911,101.0,743.0,CH
A5086011172,Agnieszka Czaplicka,https://api.openalex.org/works?filter=author.id:A5086011172,6.0,23.0,PL
A5092113818,Matt DeButts,https://api.openalex.org/works?filter=author.id:A5092113818,2.0,3.0,US
A5088930027,Khalid S. Khan,https://api.openalex.org/works?filter=author.id:A5088930027,100.0,1052.0,
A5072392110,Lingxin Hao,https://api.openalex.org/works?filter=author.id:A5072392110,31.0,110.0,US
A5116428565,Maël Lecoursonnais,https://api.openalex.org/works?filter=author.id:A5116428565,0.0,2.0,SE
A5072882377,Maged Mortaga,https://api.openalex.org/works?filter=author.id:A5072882377,1.0,1.0,DE
A5018089491,Ana Vranić,https://api.openalex.org/works?filter=author.id:A5018089491,3.0,15.0,PT
A5049051580,Yaoyu Zhou,https://api.openalex.org/works?filter=author.id:A5049051580,107.0,352.0,CN
A5033227248,Fortune Nwaiwu,https://api.openalex.org/works?filter=author.id:A5033227248,8.0,22.0,GB
A5100456227,Yan Zhang,https://api.openalex.org/works?filter=author.id:A5100456227,86.0,2790.0,CN
A5116001022,Jacopo Nudo,https://api.openalex.org/works?filter=author.id:A5116001022,2.0,14.0,
A5065218859,Upasana Dutta,https://api.openalex.org/works?filter=author.id:A5065218859,5.0,12.0,IN
A5074270541,Kevin Carmody,https://api.openalex.org/works?filter=author.id:A5074270541,3.0,11.0,GB
A5102922371,Jinhyuk Yun,https://api.openalex.org/works?filter=author.id:A5102922371,7.0,40.0,KR
A5009398155,Bowen Yi,https://api.openalex.org/works?filter=author.id:A5009398155,29.0,80.0,CN
A5022479813,Anjalie Field,https://api.openalex.org/works?filter=author.id:A5022479813,29.0,131.0,US
A5119875601,Daniele Barolo,https://api.openalex.org/works?filter=author.id:A5119875601,0.0,1.0,
A5116210782,Pietro Alessandro Aluffi,https://api.openalex.org/works?filter=author.id:A5116210782,1.0,1.0,
A5092160363,Eric M. Feltham,https://api.openalex.org/works?filter=author.id:A5092160363,0.0,1.0,
A5049679668,Ethan Zuckerman,https://api.openalex.org/works?filter=author.id:A5049679668,23.0,96.0,US
A5091517270,Mikael Bask,https://api.openalex.org/works?filter=author.id:A5091517270,19.0,87.0,SE
A5050312988,Alberto Bisin,https://api.openalex.org/works?filter=author.id:A5050312988,39.0,201.0,GB
A5033663242,Carl Nordlund,https://api.openalex.org/works?filter=author.id:A5033663242,6.0,24.0,SE
A5082312494,Eugene A. Chu,https://api.openalex.org/works?filter=author.id:A5082312494,14.0,43.0,US
A5081376690,Xing Xie,https://api.openalex.org/works?filter=author.id:A5081376690,51.0,216.0,CN
A5082117791,Trivik Verma,https://api.openalex.org/works?filter=author.id:A5082117791,15.0,66.0,GB
A5043880276,Ilkka Mäkinen,https://api.openalex.org/works?filter=author.id:A5043880276,18.0,162.0,
A5024099895,Mingqian Zheng,https://api.openalex.org/works?filter=author.id:A5024099895,3.0,8.0,
A5007114681,Fabrizio Germano,https://api.openalex.org/works?filter=author.id:A5007114681,12.0,63.0,ES
A5050023117,Paul Röttger,https://api.openalex.org/works?filter=author.id:A5050023117,11.0,71.0,IT
A5066756066,Gabriella Pasi,https://api.openalex.org/works?filter=author.id:A5066756066,38.0,484.0,IT
A5067493080,Agostino Merico,https://api.openalex.org/works?filter=author.id:A5067493080,34.0,94.0,DE
A5055063198,R. Muralidharan,https://api.openalex.org/works?filter=author.id:A5055063198,7.0,26.0,US
A5010627833,Vittoria Offeddu,https://api.openalex.org/works?filter=author.id:A5010627833,9.0,33.0,IT
A5081429241,Jake M. Hofman,https://api.openalex.org/works?filter=author.id:A5081429241,29.0,80.0,US
A5091661935,Erick Elejalde,https://api.openalex.org/works?filter=author.id:A5091661935,9.0,28.0,
A5063065481,Josephine Lukito,https://api.openalex.org/works?filter=author.id:A5063065481,19.0,62.0,
A5008429967,Ying Zhong Tang,https://api.openalex.org/works?filter=author.id:A5008429967,39.0,179.0,CN
A5042696215,Troels Koch,https://api.openalex.org/works?filter=author.id:A5042696215,32.0,98.0,US
A5019051904,Davide Vega,https://api.openalex.org/works?filter=author.id:A5019051904,11.0,55.0,
A5109839341,Shazia Subhani,https://api.openalex.org/works?filter=author.id:A5109839341,17.0,30.0,AE
A5031799782,Nicola Perra,https://api.openalex.org/works?filter=author.id:A5031799782,36.0,139.0,US
A5064988559,Rebekah Baglini,https://api.openalex.org/works?filter=author.id:A5064988559,7.0,41.0,DK
A5111672074,Marta C. González,https://api.openalex.org/works?filter=author.id:A5111672074,55.0,225.0,US
A5032969111,Julius Koschnick,https://api.openalex.org/works?filter=author.id:A5032969111,2.0,2.0,DK
A5081149419,Raffaele Vacca,https://api.openalex.org/works?filter=author.id:A5081149419,16.0,52.0,IT
A5006651432,Hilke Schellmann,https://api.openalex.org/works?filter=author.id:A5006651432,3.0,5.0,
A5052194553,F. Dal Corso,https://api.openalex.org/works?filter=author.id:A5052194553,25.0,80.0,IT
A5084480163,Giuseppe Carteny,https://api.openalex.org/works?filter=author.id:A5084480163,3.0,27.0,DE
A5000679279,Duncan J. Watts,https://api.openalex.org/works?filter=author.id:A5000679279,70.0,233.0,US
A5010544062,Rachith Aiyappa,https://api.openalex.org/works?filter=author.id:A5010544062,2.0,4.0,US
A5117102208,Manon Delvaux,https://api.openalex.org/works?filter=author.id:A5117102208,0.0,2.0,
A5028476678,Samuel Pearson,https://api.openalex.org/works?filter=author.id:A5028476678,16.0,49.0,DE
A5054791973,Debbie A. Lawlor,https://api.openalex.org/works?filter=author.id:A5054791973,175.0,2106.0,GB
A5046036512,Kazutoshi Sasahara,https://api.openalex.org/works?filter=author.id:A5046036512,16.0,138.0,
A5002176910,Michael Tiemann,https://api.openalex.org/works?filter=author.id:A5002176910,35.0,196.0,DE
A5032482559,Alessandro Pluchino,https://api.openalex.org/works?filter=author.id:A5032482559,32.0,218.0,IT
A5091548378,Masaki Chujyo,https://api.openalex.org/works?filter=author.id:A5091548378,3.0,13.0,JP
A5074394862,Eden S. H. Yu,https://api.openalex.org/works?filter=author.id:A5074394862,17.0,97.0,HK
A5004327296,Yangliu Fan,https://api.openalex.org/works?filter=author.id:A5004327296,2.0,8.0,DE
A5085091147,Robert B. Fluegge,https://api.openalex.org/works?filter=author.id:A5085091147,4.0,7.0,US
A5041273626,Diego Garlaschelli,https://api.openalex.org/works?filter=author.id:A5041273626,37.0,228.0,KR
A5072015577,Ashley D. Young,https://api.openalex.org/works?filter=author.id:A5072015577,9.0,11.0,AU
A5063913041,Jie Hua,https://api.openalex.org/works?filter=author.id:A5063913041,43.0,197.0,
A5047713899,Ofer Tchernichovski,https://api.openalex.org/works?filter=author.id:A5047713899,29.0,101.0,
A5000072903,Taesung Hwang,https://api.openalex.org/works?filter=author.id:A5000072903,8.0,25.0,KR
A5031499875,Andrea Civilini,https://api.openalex.org/works?filter=author.id:A5031499875,4.0,14.0,IT
A5001365039,Jonas Fegert,https://api.openalex.org/works?filter=author.id:A5001365039,5.0,35.0,DE
A5063647785,James Druckman,https://api.openalex.org/works?filter=author.id:A5063647785,76.0,623.0,US
A5027417114,Andrew Piper,https://api.openalex.org/works?filter=author.id:A5027417114,14.0,176.0,CA
A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,6.0,24.0,PL
A5035237325,Barbara Kamińska,https://api.openalex.org/works?filter=author.id:A5035237325,19.0,86.0,
A5115926396,Seura Ha,https://api.openalex.org/works?filter=author.id:A5115926396,0.0,1.0,
A5090745602,Adel Daoud,https://api.openalex.org/works?filter=author.id:A5090745602,22.0,143.0,SE
A5012236452,Andrew Renninger,https://api.openalex.org/works?filter=author.id:A5012236452,3.0,20.0,GB
A5011976528,Ben Lasse Wolf,https://api.openalex.org/works?filter=author.id:A5011976528,0.0,3.0,DE
A5044895611,Ole Hexel,https://api.openalex.org/works?filter=author.id:A5044895611,2.0,6.0,
A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,13.0,23.0,
A5050453522,Cheng‐Ying Wu,https://api.openalex.org/works?filter=author.id:A5050453522,30.0,90.0,CN
A5017708876,Katherine Van Koevering,https://api.openalex.org/works?filter=author.id:A5017708876,2.0,9.0,
A5069579180,Nicolò Gozzi,https://api.openalex.org/works?filter=author.id:A5069579180,13.0,47.0,US
A5099860123,Björn Komander,https://api.openalex.org/works?filter=author.id:A5099860123,1.0,1.0,
A5007830440,Alex Koch,https://api.openalex.org/works?filter=author.id:A5007830440,24.0,79.0,
A5081342564,Callie Clark,https://api.openalex.org/works?filter=author.id:A5081342564,4.0,8.0,
A5057969700,Sarah Tell,https://api.openalex.org/works?filter=author.id:A5057969700,3.0,13.0,SE
A5078459283,Catherine Gimbrone,https://api.openalex.org/works?filter=author.id:A5078459283,11.0,28.0,US
A5101895104,Weicheng Ma,https://api.openalex.org/works?filter=author.id:A5101895104,8.0,46.0,CN
A5065662308,Esra Dönmez,https://api.openalex.org/works?filter=author.id:A5065662308,5.0,41.0,TR
A5037009852,Yang Zou,https://api.openalex.org/works?filter=author.id:A5037009852,40.0,111.0,CN
A5066749809,Paolo Turrini,https://api.openalex.org/works?filter=author.id:A5066749809,13.0,21.0,IT
A5103473790,Mario J. Molina,https://api.openalex.org/works?filter=author.id:A5103473790,82.0,368.0,US
A5061755779,Jann Spiess,https://api.openalex.org/works?filter=author.id:A5061755779,9.0,52.0,US
A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,16.0,54.0,
A5022030754,Salah Zrigui,https://api.openalex.org/works?filter=author.id:A5022030754,6.0,25.0,FR
A5002073039,Sou Hyun Jang,https://api.openalex.org/works?filter=author.id:A5002073039,13.0,82.0,KR
A5018195808,Nikolaos Nakis,https://api.openalex.org/works?filter=author.id:A5018195808,3.0,20.0,
A5072544873,Mathieu Jacomy,https://api.openalex.org/works?filter=author.id:A5072544873,15.0,92.0,
A5001887300,Mateusz Nurek,https://api.openalex.org/works?filter=author.id:A5001887300,3.0,12.0,
A5101976280,Minjin Lee,https://api.openalex.org/works?filter=author.id:A5101976280,9.0,26.0,KR
A5060299718,Daniel Wojahn,https://api.openalex.org/works?filter=author.id:A5060299718,3.0,16.0,
A5060631280,Xiaoming Fu,https://api.openalex.org/works?filter=author.id:A5060631280,38.0,119.0,CN
A5092587955,Jarren L. Nylund,https://api.openalex.org/works?filter=author.id:A5092587955,3.0,10.0,AU
A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1.0,7.0,US
A5074268181,Hamish Gibbs,https://api.openalex.org/works?filter=author.id:A5074268181,31.0,74.0,GB
A5026595284,Xiaoyuan Yi,https://api.openalex.org/works?filter=author.id:A5026595284,4.0,14.0,CN
A5044944954,Lyle Ungar,https://api.openalex.org/works?filter=author.id:A5044944954,87.0,653.0,
A5064553018,Ann Nowé,https://api.openalex.org/works?filter=author.id:A5064553018,42.0,619.0,BE
A5117815526,Alisa Kanganis,https://api.openalex.org/works?filter=author.id:A5117815526,0.0,2.0,
A5067688305,Krishna P. Gummadi,https://api.openalex.org/works?filter=author.id:A5067688305,69.0,292.0,DE
A5058989081,Joshua P. White,https://api.openalex.org/works?filter=author.id:A5058989081,13.0,46.0,
A5090318645,Duilio Balsamo,https://api.openalex.org/works?filter=author.id:A5090318645,4.0,10.0,IT
A5109219790,Amir Pnueli,https://api.openalex.org/works?filter=author.id:A5109219790,88.0,367.0,IL
A5063955285,Jermain Kaminski,https://api.openalex.org/works?filter=author.id:A5063955285,11.0,29.0,NL
A5107856338,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5107856338,37.0,85.0,US
A5101759768,Dayan Wang,https://api.openalex.org/works?filter=author.id:A5101759768,54.0,349.0,CN
A5049625771,Yan Liang,https://api.openalex.org/works?filter=author.id:A5049625771,36.0,107.0,CN
A5033458280,Sarah Williams,https://api.openalex.org/works?filter=author.id:A5033458280,34.0,123.0,GB
A5022704573,Étienne Ollion,https://api.openalex.org/works?filter=author.id:A5022704573,17.0,131.0,
A5069426228,Caspar J. Van Lissa,https://api.openalex.org/works?filter=author.id:A5069426228,36.0,200.0,NL
A5031461158,Onur Varol,https://api.openalex.org/works?filter=author.id:A5031461158,24.0,93.0,
A5116257168,Emanuela Vaghi,https://api.openalex.org/works?filter=author.id:A5116257168,0.0,1.0,IT
A5063313700,Deji Akinwande,https://api.openalex.org/works?filter=author.id:A5063313700,74.0,486.0,US
A5112502694,Yasin Ylmaz,https://api.openalex.org/works?filter=author.id:A5112502694,1.0,1.0,US
A5022790022,Jacopo Lenti,https://api.openalex.org/works?filter=author.id:A5022790022,4.0,22.0,IT
A5059396155,Hamilton Bennett,https://api.openalex.org/works?filter=author.id:A5059396155,23.0,30.0,US
A5084793824,Yamir Moreno,https://api.openalex.org/works?filter=author.id:A5084793824,75.0,441.0,
A5121671024,Dylan Thurgood,https://api.openalex.org/works?filter=author.id:A5121671024,0.0,2.0,
A5048263971,Geoffrey Haddock,https://api.openalex.org/works?filter=author.id:A5048263971,36.0,145.0,GB
A5102002026,Wenlan Zhang,https://api.openalex.org/works?filter=author.id:A5102002026,32.0,94.0,CN
A5053529497,Andreas Kaltenbrunner,https://api.openalex.org/works?filter=author.id:A5053529497,27.0,134.0,ES
A5044033087,János Kertész,https://api.openalex.org/works?filter=author.id:A5044033087,64.0,391.0,
A5115860971,Özgür Togay,https://api.openalex.org/works?filter=author.id:A5115860971,0.0,2.0,NL
A5060009020,Travis Coan,https://api.openalex.org/works?filter=author.id:A5060009020,21.0,84.0,GB
A5052965447,Gourab Ghoshal,https://api.openalex.org/works?filter=author.id:A5052965447,24.0,105.0,GB
A5037695522,Erik Weis,https://api.openalex.org/works?filter=author.id:A5037695522,11.0,55.0,
A5052432924,Amal Labbouz,https://api.openalex.org/works?filter=author.id:A5052432924,0.0,1.0,DE
A5061228091,Fanxi He,https://api.openalex.org/works?filter=author.id:A5061228091,1.0,1.0,CN
A5079596102,Márton Karsai,https://api.openalex.org/works?filter=author.id:A5079596102,30.0,207.0,HU
A5049293054,Jian‐Kang Zhu,https://api.openalex.org/works?filter=author.id:A5049293054,190.0,739.0,US
A5030569800,C. Diana Jordan,https://api.openalex.org/works?filter=author.id:A5030569800,10.0,22.0,ZA
A5001708723,Franziska Weeber,https://api.openalex.org/works?filter=author.id:A5001708723,2.0,8.0,DE
